Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Response To Cocaine (GO:0042220)	4/6	4.841181e-07	1.435466e-05	0	0	1.477678e+02	2.148682e+03	CRHBP;DRD2;DRD3;DRD4
GO_Biological_Process_2023	Synaptic Transmission, Dopaminergic (GO:0001963)	4/6	4.841181e-07	1.435466e-05	0	0	1.477678e+02	2.148682e+03	CRHBP;TH;SLC6A2;SLC6A3
GO_Biological_Process_2023	Catecholamine Metabolic Process (GO:0006584)	5/13	5.183690e-07	1.502092e-05	0	0	4.633694e+01	6.706149e+02	DRD1;COMT;DRD2;DRD3;DRD4
GO_Biological_Process_2023	Positive Regulation Of Cyclase Activity (GO:0031281)	5/13	5.183690e-07	1.502092e-05	0	0	4.633694e+01	6.706149e+02	MAPK8;NOS2;NOS3;CACNA1C;MAPK3
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	11/117	5.631259e-07	1.613451e-05	0	0	7.832112e+00	1.127022e+02	GH1;TGFB1;IL1B;AKT1;TNF;CALM2;DRD4;MAP2K5;ADRA2A;FGFR1;VEGFA
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	8/54	6.217299e-07	1.761568e-05	0	0	1.301571e+01	1.860043e+02	IL6;TGFB1;IL18;AKT1;CDH13;IGF1;TNF;IL6R
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase Activity (GO:0045860)	12/145	6.866210e-07	1.924048e-05	0	0	6.826487e+00	9.687798e+01	ADCYAP1;PRNP;GH1;ACE;RELN;DLG4;CARTPT;IL6R;CALM2;ADRA2A;AGT;VEGFA
GO_Biological_Process_2023	MAPK Cascade (GO:0000165)	10/98	8.679801e-07	2.384101e-05	0	0	8.551463e+00	1.193536e+02	MAPK8;TGFB1;IL1B;IL18;IGF1;TNF;MAP2K5;DUSP6;FGFR1;MAPK3
GO_Biological_Process_2023	Positive Regulation Of Interleukin-6 Production (GO:0032755)	9/76	8.694955e-07	2.384101e-05	0	0	1.008078e+01	1.406808e+02	APP;IL1A;IL6;NOS2;IL1B;LEP;STAT3;TNF;IL6R
GO_Biological_Process_2023	Cellular Response To Lipopolysaccharide (GO:0071222)	11/124	1.009643e-06	2.738925e-05	0	0	7.344316e+00	1.013950e+02	IL1A;IL6;MAPK8;TGFB1;CXCL8;IL1B;PDE4B;IL18;NR1D1;TNFRSF1B;TNF
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	17/308	1.135221e-06	3.019193e-05	0	0	4.470682e+00	6.119775e+01	GSK3B;CXCL8;PDE1B;DUSP1;STAT3;CAMK2A;AQP4;NR1D1;BRCA1;TNFRSF1A;CRHBP;IL1A;SFRP1;IL6;IL1B;AKT1;IL6R
GO_Biological_Process_2023	Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	12/152	1.136637e-06	3.019193e-05	0	0	6.482846e+00	8.873354e+01	ALK;APP;PRKCI;IL6;IL1B;CAMK2A;STAT3;IL18;NTS;TNF;CLOCK;AGT
GO_Biological_Process_2023	Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)	5/15	1.182935e-06	3.078044e-05	0	0	3.706579e+01	5.058558e+02	ADRB1;DRD1;DRD2;DRD3;ADRA2A
GO_Biological_Process_2023	Negative Regulation Of Synaptic Transmission (GO:0050805)	5/15	1.182935e-06	3.078044e-05	0	0	3.706579e+01	5.058558e+02	IL1B;GRIK3;DRD2;DRD3;HCN1
GO_Biological_Process_2023	Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	6/27	1.364683e-06	3.479942e-05	0	0	2.124852e+01	2.869525e+02	IL1A;IL1B;BCL2;TNF;MAP2K5;FGFR1
GO_Biological_Process_2023	Synaptic Transmission, Glutamatergic (GO:0035249)	6/27	1.364683e-06	3.479942e-05	0	0	2.124852e+01	2.869525e+02	GRIA1;GRIN2A;GRID1;GRIK3;GRIN2B;GRIA3
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	32/938	1.570683e-06	3.965587e-05	0	0	2.781716e+00	3.717485e+01	APP;HDAC5;RORA;BRCA1;NR3C1;TNF;MED12;GALR2;GABPA;MAP2K5;S100A10;MAPK3;TGFB1;STAT3;LIF;IL18;NR1D1;IGF1;ESR1;VEGFA;TNFRSF1A;POMC;ADCYAP1;IL6;MC1R;GAL;CREB1;CDH13;BMAL1;ATF3;FGFR2;ATF4
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	13/186	1.616709e-06	4.002864e-05	0	0	5.695837e+00	7.595466e+01	APP;GSK3B;TGFB1;CXCL8;NOS2;STAT3;PSEN1;IGF1;NTS;TNF;ESR1;VEGFA;SFRP1
GO_Biological_Process_2023	Positive Regulation Of Cell Junction Assembly (GO:1901890)	8/61	1.621346e-06	4.002864e-05	0	0	1.129263e+01	1.505562e+02	SFRP1;BDNF;NRXN1;NRG1;RAC1;AGT;S100A10;VEGFA
GO_Biological_Process_2023	Learning (GO:0007612)	7/43	1.648238e-06	4.002864e-05	0	0	1.450452e+01	1.931394e+02	NTRK2;TH;DLG4;NRXN1;SLC6A1;DRD2;DRD3
GO_Biological_Process_2023	Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	7/43	1.648238e-06	4.002864e-05	0	0	1.450452e+01	1.931394e+02	GSK3B;SFRP1;CDH13;NRG1;RAC1;S100A10;VEGFA
GO_Biological_Process_2023	Cellular Response To Organic Substance (GO:0071310)	9/82	1.666346e-06	4.008662e-05	0	0	9.249399e+00	1.230621e+02	OXTR;TGFB1;IL1B;SLC1A1;STAT3;IL18;TNF;HDAC6;HCRTR1
GO_Biological_Process_2023	Neuron Projection Organization (GO:0106027)	5/16	1.701618e-06	4.017710e-05	0	0	3.369446e+01	4.475949e+02	APP;GSK3B;PRNP;ATP1A3;PSEN1
GO_Biological_Process_2023	Regulation Of NMDA Receptor Activity (GO:2000310)	5/16	1.701618e-06	4.017710e-05	0	0	3.369446e+01	4.475949e+02	CRHBP;RELN;DLG4;CRH;OPRM1
GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	16/283	1.725783e-06	4.037383e-05	0	0	4.573577e+00	6.069059e+01	GSK3B;TGFB1;PLA2G2A;IL18;IGF1;NGF;AGT;SFRP1;IL6;CREB1;IL1B;AKT1;BMAL1;IL6R;CMKLR1;FGFR1
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	20/434	2.140367e-06	4.917860e-05	0	0	3.717497e+00	4.853019e+01	NGFR;GRN;ACE;TGFB1;STAT3;CAMK2A;IGF1;SOD2;ADRA2A;VEGFA;FGF17;SFRP1;RELN;IL1B;FGF20;AKT1;CDH13;RAC1;DRD1;DRD2
GO_Biological_Process_2023	Response To Alcohol (GO:0097305)	6/29	2.140715e-06	4.917860e-05	0	0	1.939885e+01	2.532398e+02	GRIN2A;TGFB1;TH;DRD3;GRIN2B;SOD1
GO_Biological_Process_2023	Regulation Of Glial Cell Proliferation (GO:0060251)	4/8	2.211301e-06	5.034659e-05	0	0	7.387640e+01	9.620133e+02	IL6;PRKCI;IL1B;TNF
GO_Biological_Process_2023	Regulation Of Cell Differentiation (GO:0045595)	13/193	2.441334e-06	5.509205e-05	0	0	5.472373e+00	7.071929e+01	ALK;GSK3B;TGFB1;BDNF;LIF;NR1D1;NGF;TNF;RELN;GNB3;FGFR2;ATF4;FGFR1
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	15/257	2.470998e-06	5.527233e-05	0	0	4.718250e+00	6.091679e+01	CNTF;CXCL8;STAT3;IL18;TNFRSF1B;TNF;TNFRSF1A;IL1A;IL6;OAS2;IL1B;LEP;AKT1;IL6R;MAPK3
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	7/46	2.644467e-06	5.815852e-05	0	0	1.338675e+01	1.719266e+02	TGFB1;NOS3;AKT1;PTGS2;HDAC9;VEGFA;FGFR1
GO_Biological_Process_2023	Positive Regulation Of Cell Communication (GO:0010647)	6/30	2.645643e-06	5.815852e-05	0	0	1.858962e+01	2.387390e+02	LGI1;HOMER1;DLG4;CARTPT;HCRT;TNF
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	13/196	2.896555e-06	6.313004e-05	0	0	5.381836e+00	6.862911e+01	APP;GSK3B;TGFB1;WFS1;IL18;PSEN1;TNF;AGT;IL6;MAPK8;IL1B;AKT1;MAP2K5
GO_Biological_Process_2023	Response To Estradiol (GO:0032355)	6/31	3.243516e-06	6.879640e-05	0	0	1.784513e+01	2.255420e+02	CRHBP;GH1;SFRP1;TGFB1;STAT3;ESR1
GO_Biological_Process_2023	Associative Learning (GO:0008306)	5/18	3.264457e-06	6.879640e-05	0	0	2.850781e+01	3.601225e+02	APP;DRD1;SLC6A1;DRD2;DRD3
GO_Biological_Process_2023	Excitatory Postsynaptic Potential (GO:0060079)	5/18	3.264457e-06	6.879640e-05	0	0	2.850781e+01	3.601225e+02	GSK3B;GRIN2A;ARRB2;DRD2;GRIN2B
GO_Biological_Process_2023	Positive Regulation Of Focal Adhesion Assembly (GO:0051894)	5/18	3.264457e-06	6.879640e-05	0	0	2.850781e+01	3.601225e+02	SFRP1;NRG1;RAC1;VEGFA;S100A10
GO_Biological_Process_2023	Response To Histamine (GO:0034776)	4/9	3.937921e-06	8.113972e-05	0	0	5.909813e+01	7.354678e+02	GABRB3;DRD2;DRD3;DRD4
GO_Biological_Process_2023	Negative Regulation Of Extracellular Matrix Organization (GO:1903054)	4/9	3.937921e-06	8.113972e-05	0	0	5.909813e+01	7.354678e+02	DPP4;TGFB1;TNFRSF1B;TNFRSF1A
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	15/267	3.945618e-06	8.113972e-05	0	0	4.528692e+00	5.635009e+01	TLE1;CXCL8;BDNF;NRG1;NR1D1;TNF;AGT;DKK4;CRHBP;SFRP1;IL1B;BCL2;CRY1;AKT1;DRD2
GO_Biological_Process_2023	Positive Regulation Of MAP Kinase Activity (GO:0043406)	9/91	4.008106e-06	8.176536e-05	0	0	8.230451e+00	1.022814e+02	GH1;TGFB1;IL1B;TNF;ADRA2A;DRD4;MAP2K5;VEGFA;FGFR1
GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	8/69	4.192717e-06	8.485260e-05	0	0	9.807642e+00	1.214398e+02	APP;CRHBP;RELN;HOMER1;DLG4;CRH;OPRM1;HCN1
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	9/93	4.804193e-06	9.646215e-05	0	0	8.033670e+00	9.838049e+01	TGFB1;MC1R;LEP;IL18;IGF1;HPSE;NTS;TNF;FGFR1
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	9/94	5.250662e-06	1.046030e-04	0	0	7.938752e+00	9.651265e+01	CRHBP;OXTR;SFRP1;LEP;STAT3;ATP1A3;NR3C1;ESR1;HCRTR1
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	14/240	5.398621e-06	1.059059e-04	0	0	4.700974e+00	5.701985e+01	APP;GRN;STAT3;PLA2G2A;IL18;RORA;NR1D1;PTGS2;TNFRSF1B;TNF;AGT;TNFRSF1A;IL6;IL1B
GO_Biological_Process_2023	Sensory Perception (GO:0007600)	7/51	5.399123e-06	1.059059e-04	0	0	1.186252e+01	1.438837e+02	P2RX7;CHRNA4;PENK;PNOC;OPRK1;OPRM1;PDYN
GO_Biological_Process_2023	Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	6/34	5.726106e-06	1.114624e-04	0	0	1.593073e+01	1.922914e+02	APP;GRIN2A;DLG4;CAMK2A;DRD2;GRIN2B
GO_Biological_Process_2023	Neuron Projection Maintenance (GO:1990535)	4/10	6.493273e-06	1.254382e-04	0	0	4.924594e+01	5.882302e+02	APP;PRNP;ATP1A3;PSEN1
GO_Biological_Process_2023	Positive Regulation Of Chemokine Production (GO:0032722)	7/53	7.024367e-06	1.346777e-04	0	0	1.134560e+01	1.346283e+02	APP;ADCYAP1;IL6;IL1B;IL18;TNF;IL6R
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	10/124	7.428976e-06	1.413723e-04	0	0	6.592391e+00	7.785694e+01	APP;GRN;IL1B;PLA2G2A;IL18;GRPR;TNF;NPAS2;AGT;TNFRSF1A
GO_Biological_Process_2023	Nervous System Development (GO:0007399)	19/433	7.795922e-06	1.472563e-04	0	0	3.517608e+00	4.137379e+01	CHRM2;LGI1;APP;TGFB1;BDNF;NRXN1;STAT3;NRG1;MTR;S100B;NPAS2;VEGFA;FGF17;ATXN3;RELN;ARTN;DLG4;DRD1;DRD2
GO_Biological_Process_2023	Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	22/557	7.966627e-06	1.484949e-04	0	0	3.169823e+00	3.721452e+01	TGFB1;STAT3;RORA;NR1D1;IGF1;BRCA1;PSEN1;TNF;ESR1;AGT;NPAS2;MED12;SFRP1;IL6;CREB1;DEAF1;IL1B;AKT1;BMAL1;CLOCK;ATF4;PITX3
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	7/54	7.977960e-06	1.484949e-04	0	0	1.110364e+01	1.303438e+02	TGFB1;NOS3;AKT1;NRG1;TNF;VEGFA;FGFR1
GO_Biological_Process_2023	Positive Regulation Of Response To External Stimulus (GO:0032103)	11/155	8.919022e-06	1.648080e-04	0	0	5.754140e+00	6.690525e+01	APP;CNTF;GRN;TGFB1;IL1B;PLA2G2A;IL18;NRG1;TNF;AGT;TNFRSF1A
GO_Biological_Process_2023	Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	7/55	9.036554e-06	1.657785e-04	0	0	1.087176e+01	1.262672e+02	FGF17;SFRP1;CXCL8;EGR3;FGF20;FGFR2;FGFR1
GO_Biological_Process_2023	Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)	6/37	9.566552e-06	1.699594e-04	0	0	1.438685e+01	1.662723e+02	GH1;IL6;TGFB1;LEP;CAMK2A;TNF
GO_Biological_Process_2023	Negative Regulation Of Cell Development (GO:0010721)	5/22	9.597705e-06	1.699594e-04	0	0	2.179567e+01	2.518268e+02	GSK3B;IL6;IL1B;IGF1;TNF
GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)	5/22	9.597705e-06	1.699594e-04	0	0	2.179567e+01	2.518268e+02	IL1A;IL1B;BCL2;TNF;MAP2K5
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)	5/22	9.597705e-06	1.699594e-04	0	0	2.179567e+01	2.518268e+02	IL1A;IL1B;BCL2;TNF;MAP2K5
GO_Biological_Process_2023	Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463)	5/22	9.597705e-06	1.699594e-04	0	0	2.179567e+01	2.518268e+02	GRIN2A;RELN;DLG4;NRXN1;GRIN2B
GO_Biological_Process_2023	Visual Learning (GO:0008542)	4/11	1.009503e-05	1.763174e-04	0	0	4.220867e+01	4.855460e+02	APP;DRD1;DRD2;DRD3
GO_Biological_Process_2023	Negative Regulation Of Bone Remodeling (GO:0046851)	4/11	1.009503e-05	1.763174e-04	0	0	4.220867e+01	4.855460e+02	P2RX7;IL6;SFRP1;CARTPT
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	51/2028	1.016784e-05	1.763809e-04	0	0	2.081556e+00	2.393015e+01	APP;WWC1;RORA;BRCA1;NR3C1;TNF;NR3C2;MED12;GABPA;PITX3;IL18;ADRA2A;TNFRSF1A;ADCYAP1;GAL;CREB1;CRY2;CRY1;CDH13;CLOCK;ATF3;ATF4;HDAC5;PSEN1;HDAC9;NPAS2;HDAC6;GALR2;DEAF1;MAP2K5;S100A10;MAPK3;EGR3;TGFB1;WFS1;STAT3;LIF;NR1D1;IGF1;SOD2;ESR1;TBX19;VEGFA;PER2;POMC;IL6;MC1R;PER3;FEV;BMAL1;FGFR2
GO_Biological_Process_2023	Regulation Of Neurotransmitter Secretion (GO:0046928)	6/38	1.123206e-05	1.909450e-04	0	0	1.393656e+01	1.588313e+02	CAMK2A;DTNBP1;CPLX2;HCRT;CPLX1;SYN1
GO_Biological_Process_2023	Signal Release From Synapse (GO:0099643)	6/38	1.123206e-05	1.909450e-04	0	0	1.393656e+01	1.588313e+02	SNAP25;PCLO;NRXN1;CPLX2;CPLX1;SYN1
GO_Biological_Process_2023	Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)	6/38	1.123206e-05	1.909450e-04	0	0	1.393656e+01	1.588313e+02	PRNP;RELN;ACE;DLG4;ADRA2A;AGT
GO_Biological_Process_2023	Positive Regulation Of Inflammatory Response (GO:0050729)	9/104	1.205624e-05	2.034709e-04	0	0	7.099478e+00	8.040818e+01	APP;IL6;GRN;IL1B;PLA2G2A;IL18;TNF;AGT;TNFRSF1A
GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	5/23	1.212846e-05	2.034709e-04	0	0	2.058375e+01	2.330071e+02	SFRP1;NRG1;RAC1;VEGFA;S100A10
GO_Biological_Process_2023	Memory (GO:0007613)	7/58	1.293394e-05	2.155657e-04	0	0	1.023069e+01	1.151531e+02	PRNP;TH;BDNF;PSEN1;SLC6A1;NGF;ADCY8
GO_Biological_Process_2023	Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	6/39	1.312446e-05	2.159185e-04	0	0	1.351355e+01	1.519063e+02	APP;PRNP;RELN;ACE;DLG4;AGT
GO_Biological_Process_2023	Negative Regulation Of Protein Secretion (GO:0050709)	6/39	1.312446e-05	2.159185e-04	0	0	1.351355e+01	1.519063e+02	SFRP1;IL1B;OPRM1;DRD2;DRD3;DRD4
GO_Biological_Process_2023	Positive Regulation Of Neuroinflammatory Response (GO:0150078)	4/12	1.498133e-05	2.445293e-04	0	0	3.693071e+01	4.102524e+02	IL6;IL1B;IL18;TNF
GO_Biological_Process_2023	Photoperiodism (GO:0009648)	5/24	1.515123e-05	2.445293e-04	0	0	1.949941e+01	2.163933e+02	PER2;PER3;CRY2;CRY1;CLOCK
GO_Biological_Process_2023	Protein Kinase B Signaling (GO:0043491)	5/24	1.515123e-05	2.445293e-04	0	0	1.949941e+01	2.163933e+02	TGFB1;IL1B;AKT1;IGF1;TNF
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	19/456	1.610830e-05	2.583406e-04	0	0	3.328502e+00	3.673394e+01	HDAC5;TGFB1;TLE1;CDKN2A;NRG1;NR1D1;BRCA1;NR3C1;TNF;HDAC9;HDAC6;PER2;SFRP1;DEAF1;CRY2;TIMELESS;CRY1;BMAL1;CLOCK
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	13/231	1.715840e-05	2.734621e-04	0	0	4.509690e+00	4.948493e+01	GSK3B;GRN;WWC1;NR1D1;TNF;HDAC9;SLC6A4;CRHBP;SFRP1;DCANP1;IL1B;BMAL1;ATF4
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	8/85	2.002145e-05	3.171100e-04	0	0	7.763370e+00	8.398962e+01	GRN;TGFB1;NOS3;AKT1;RAC1;AGT;VEGFA;FGFR1
GO_Biological_Process_2023	Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	6/42	2.039601e-05	3.210483e-04	0	0	1.238553e+01	1.337659e+02	APP;CRHBP;RELN;DLG4;CRH;OPRM1
GO_Biological_Process_2023	Negative Regulation Of Neuroinflammatory Response (GO:0150079)	4/13	2.140937e-05	3.349319e-04	0	0	3.282563e+01	3.529308e+02	GRN;IGF1;NR1D1;TNFRSF1B
GO_Biological_Process_2023	Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)	5/26	2.293426e-05	3.565998e-04	0	0	1.764053e+01	1.884516e+02	ADCYAP1;ADRB1;CACNA1C;DRD1;CRHR1
GO_Biological_Process_2023	Neurotransmitter Secretion (GO:0007269)	6/43	2.343622e-05	3.620091e-04	0	0	1.205018e+01	1.284697e+02	SNAP25;PCLO;NRXN1;CPLX2;CPLX1;SYN1
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	9/113	2.356609e-05	3.620091e-04	0	0	6.482127e+00	6.907161e+01	GSK3B;TGFB1;GPX1;RELN;NRXN1;NRG1;TNF;S100A10;VEGFA
GO_Biological_Process_2023	Negative Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000323)	3/5	2.411376e-05	3.660124e-04	0	0	1.104123e+02	1.173984e+03	CRY2;CRY1;CLOCK
GO_Biological_Process_2023	Prepulse Inhibition (GO:0060134)	3/5	2.411376e-05	3.660124e-04	0	0	1.104123e+02	1.173984e+03	DRD1;DRD2;DRD3
GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	12/205	2.456437e-05	3.706458e-04	0	0	4.689859e+00	4.977917e+01	IL1A;SFRP1;GRN;IL6;CXCL8;NOS3;IL1B;LEP;NRG1;BRCA1;GLUL;VEGFA
GO_Biological_Process_2023	Regulation Of Interleukin-6 Production (GO:0032675)	9/114	2.528703e-05	3.773852e-04	0	0	6.420065e+00	6.795780e+01	APP;IL1A;IL6;NOS2;IL1B;LEP;STAT3;TNF;IL6R
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	31/1025	2.530701e-05	3.773852e-04	0	0	2.434545e+00	2.576827e+01	HDAC5;WWC1;BRCA1;PSEN1;NR3C1;TNF;HDAC9;HDAC6;DEAF1;MAP2K5;TGFB1;TLE1;CDKN2A;WFS1;STAT3;NRG1;NR1D1;ESR1;VEGFA;PER2;SFRP1;PER3;CREB1;CRY2;TIMELESS;CRY1;BMAL1;CLOCK;ATF3;FGFR2;ATF4
GO_Biological_Process_2023	Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)	5/27	2.783648e-05	4.126920e-04	0	0	1.683783e+01	1.766148e+02	HTR2C;DRD1;DRD2;DRD3;GRM1
GO_Biological_Process_2023	Regulation Of Feeding Behavior (GO:0060259)	4/14	2.965423e-05	4.296494e-04	0	0	2.954157e+01	3.079977e+02	MC4R;UCN;STAT3;GNB3
GO_Biological_Process_2023	Negative Regulation Of Blood Pressure (GO:0045776)	4/14	2.965423e-05	4.296494e-04	0	0	2.954157e+01	3.079977e+02	NOS2;NOS3;DRD2;DRD3
GO_Biological_Process_2023	Positive Regulation Of Acute Inflammatory Response (GO:0002675)	4/14	2.965423e-05	4.296494e-04	0	0	2.954157e+01	3.079977e+02	IL6;IL1B;PTGS2;TNF
GO_Biological_Process_2023	Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044)	4/14	2.965423e-05	4.296494e-04	0	0	2.954157e+01	3.079977e+02	IL1B;TNFRSF1B;TNF;ADRA2A
GO_Biological_Process_2023	Positive Regulation Of Programmed Cell Death (GO:0043068)	13/245	3.180695e-05	4.582357e-04	0	0	4.234513e+00	4.385188e+01	NOS2;HTT;NRG1;SLC6A2;TNF;DUSP6;HDAC6;SOD1;SFRP1;IL6;MAPK8;BCL2;ATF4
GO_Biological_Process_2023	Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	5/28	3.351463e-05	4.801253e-04	0	0	1.610494e+01	1.659377e+02	IL1A;IL1B;LEP;AKT1;TNF
GO_Biological_Process_2023	Regulation Of Neurogenesis (GO:0050767)	7/67	3.372430e-05	4.804300e-04	0	0	8.692109e+00	8.950518e+01	PER2;IL6;IL1B;OPRM1;TNF;BMAL1;S100A10
GO_Biological_Process_2023	Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	6/46	3.480449e-05	4.903394e-04	0	0	1.114472e+01	1.144090e+02	IL6;NOS2;LEP;STAT3;ADCY7;TNF
GO_Biological_Process_2023	Response To Hydrogen Peroxide (GO:0042542)	6/46	3.480449e-05	4.903394e-04	0	0	1.114472e+01	1.144090e+02	IL6;GPX1;HP;SLC6A2;HDAC6;SOD1
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	24/705	3.536685e-05	4.955246e-04	0	0	2.717794e+00	2.785667e+01	ALK;GSK3B;PRKCI;EGR3;MRE11;WFS1;GLO1;HTT;NRG1;IGF1;PSEN1;SLC6A2;TNF;DUSP6;AGT;VEGFA;SOD1;SFRP1;IL6;MAPK8;BAG1;BCL2;AKT1;ATF4
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	9/119	3.558103e-05	4.958012e-04	0	0	6.126683e+00	6.275989e+01	CRHBP;SFRP1;CXCL8;AKT1;NR1D1;BRCA1;TNFRSF1B;TNF;TNFRSF1A
GO_Biological_Process_2023	Neuron Development (GO:0048666)	10/150	3.914007e-05	5.424303e-04	0	0	5.360974e+00	5.440512e+01	ALK;LGI1;APP;ADCYAP1;GSK3B;NTRK2;IL6;NPY;STMN1;DTNBP1
GO_Biological_Process_2023	Regulation Of Interleukin-2 Production (GO:0032663)	6/47	3.944836e-05	5.426553e-04	0	0	1.087234e+01	1.102512e+02	PRNP;IL1A;PDE4D;IL1B;PDE4B;HDAC9
GO_Biological_Process_2023	Astrocyte Development (GO:0014002)	4/15	4.000753e-05	5.426553e-04	0	0	2.685461e+01	2.719417e+02	APP;CNTF;PSEN1;TNF
GO_Biological_Process_2023	Glutamine Family Amino Acid Catabolic Process (GO:0009065)	4/15	4.000753e-05	5.426553e-04	0	0	2.685461e+01	2.719417e+02	NOS2;NOS3;GAD1;GLUL
GO_Biological_Process_2023	Vasodilation (GO:0042311)	4/15	4.000753e-05	5.426553e-04	0	0	2.685461e+01	2.719417e+02	NOS3;ADRB1;SOD2;SOD1
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	7/69	4.088657e-05	5.516442e-04	0	0	8.410863e+00	8.498932e+01	NTRK2;GH1;LEP;IL18;IGF1;TNF;FGFR1
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	9/123	4.618718e-05	6.148808e-04	0	0	5.910506e+00	5.900345e+01	SFRP1;GRN;EGR3;AKT1;CDH13;IGF1;TNF;FGFR2;VEGFA
GO_Biological_Process_2023	Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	5/30	4.753203e-05	6.148808e-04	0	0	1.481504e+01	1.474705e+02	HDAC5;PTGS2;HDAC9;MAP2K5;VEGFA
GO_Biological_Process_2023	Regulation Of Glucocorticoid Receptor Signaling Pathway (GO:2000322)	3/6	4.774369e-05	6.148808e-04	0	0	7.360448e+01	7.323398e+02	CRY2;CRY1;CLOCK
GO_Biological_Process_2023	Adenylate Cyclase-Inhibiting Serotonin Receptor Signaling Pathway (GO:0007198)	3/6	4.774369e-05	6.148808e-04	0	0	7.360448e+01	7.323398e+02	HTR1D;HTR1A;HTR1B
GO_Biological_Process_2023	Adult Feeding Behavior (GO:0008343)	3/6	4.774369e-05	6.148808e-04	0	0	7.360448e+01	7.323398e+02	LEP;NPY;CARTPT
GO_Biological_Process_2023	Regulation Of Striated Muscle Cell Differentiation (GO:0051153)	3/6	4.774369e-05	6.148808e-04	0	0	7.360448e+01	7.323398e+02	HDAC5;NRG1;HDAC9
